Fault ID,Relative Fault Length,StartX,StartY,EndX,EndY,Strike
2041,0.001037,40.7267,13.4715,40.7272,13.4706,151.5836359
2042,0.000735,40.7261,13.4701,40.7264,13.4694,157.3446038
2043,0.001057,40.7259,13.4710,40.7264,13.4701,151.5836359
2044,0.001024,40.7279,13.4723,40.7284,13.4714,151.5836359
2045,0.000795,40.7289,13.4735,40.7291,13.4728,164.450077
2046,0.002261,40.7268,13.4718,40.7258,13.4737,152.8607798
2047,0.001273,40.7253,13.4741,40.7257,13.4729,162.0144814
2048,0.000869,40.7267,13.4735,40.7270,13.4728,157.3446038
2049,0.001035,40.7268,13.4729,40.7272,13.4720,156.5944469
2050,0.001106,40.7260,13.4719,40.7264,13.4709,158.7156864
2051,0.000894,40.7257,13.4728,40.7260,13.4720,159.9367791
2052,0.000967,40.7254,13.4723,40.7257,13.4714,162.0144814
2053,0.000949,40.7253,13.4745,40.7258,13.4737,148.6711028
2054,0.001435,40.7260,13.4747,40.7253,13.4759,150.398205
2080,0.001779,40.7757,13.3453,40.7764,13.3437,156.9216127
2081,0.001554,40.7757,13.3455,40.7764,13.3442,152.3266328
2082,0.003216,40.7735,13.3479,40.7747,13.3450,158.0504796
2083,0.001546,40.7783,13.3482,40.7788,13.3468,160.8208492
2084,0.002127,40.7638,13.3675,40.7649,13.3657,149.2399981
2085,0.002863,40.7570,13.4449,40.7583,13.4425,152.1865393
2086,0.000638,40.7583,13.4424,40.7585,13.4418,162.0144814
2087,0.002048,40.7576,13.4462,40.7580,13.4443,168.4128959
2088,0.001475,40.7456,13.4428,40.7462,13.4415,155.7959904
2089,0.000325,40.7452,13.4414,40.7454,13.4411,147.0051191
2090,0.000335,40.7455,13.4417,40.7457,13.4414,147.0051191
2091,0.000506,40.7460,13.4439,40.7462,13.4435,154.0357504
2092,0.000876,40.7421,13.4464,40.7425,13.4457,150.9029157
2093,0.000734,40.7426,13.4482,40.7430,13.4477,142.0765355
2094,0.000721,40.7415,13.4501,40.7420,13.4496,135.7569389
2095,0.002275,40.7393,13.4505,40.7383,13.4525,154.0357504
2096,0.001089,40.7388,13.4518,40.7393,13.4509,151.5836359
2097,0.001004,40.7386,13.4510,40.7381,13.4518,148.6711028
2098,0.000746,40.7376,13.4526,40.7380,13.4520,147.0051191
2099,0.000914,40.7387,13.4533,40.7391,13.4525,154.0357504
2100,0.000701,40.7397,13.4550,40.7401,13.4544,147.0051191
2101,0.000698,40.7384,13.4553,40.7388,13.4548,142.0765355
2102,0.000729,40.7381,13.4566,40.7383,13.4559,164.450077
2103,0.000723,40.7393,13.4565,40.7396,13.4559,154.0357504
2104,0.000409,40.7406,13.4564,40.7407,13.4560,166.3158745
2105,0.000724,40.7404,13.4565,40.7407,13.4558,157.3446038
2106,0.001069,40.7391,13.4586,40.7396,13.4577,151.5836359
2107,0.000757,40.7400,13.4578,40.7396,13.4585,150.9029157
2108,0.000752,40.7386,13.4589,40.7389,13.4583,154.0357504
2109,0.001400,40.7396,13.4585,40.7391,13.4598,159.4648065
2110,0.000798,40.7389,13.4604,40.7392,13.4597,157.3446038
2111,0.000590,40.7383,13.4599,40.7386,13.4594,149.7000129
2112,0.001399,40.7400,13.4610,40.7407,13.4598,150.398205
2113,0.000646,40.7405,13.4609,40.7407,13.4603,162.0144814
2114,0.000669,40.7408,13.4605,40.7410,13.4599,162.0144814
2115,0.001606,40.7412,13.4608,40.7420,13.4595,149.064229
2116,0.000567,40.7414,13.4604,40.7417,13.4599,149.7000129
2117,0.000993,40.7421,13.4593,40.7426,13.4585,148.6711028
2118,0.001869,40.7424,13.4587,40.7433,13.4571,151.2847286
2119,0.001464,40.7432,13.4571,40.7426,13.4584,155.7959904
2120,0.000620,40.7437,13.4579,40.7438,13.4573,170.7801539
2121,0.001256,40.7438,13.4588,40.7442,13.4577,160.4982452
2122,0.000997,40.7445,13.4587,40.7449,13.4578,156.5944469
2123,0.001271,40.7338,13.4608,40.7344,13.4597,152.0214389
2124,0.000539,40.7354,13.4636,40.7356,13.4631,158.7156864
2125,0.002707,40.7364,13.4680,40.7374,13.4655,158.7156864
2126,0.002634,40.7372,13.4656,40.7384,13.4633,153.0633907
2127,0.002976,40.7378,13.4641,40.7390,13.4614,156.5944469
2128,0.001997,40.7369,13.4671,40.7364,13.4690,165.6248038
2129,0.000665,40.7362,13.4695,40.7365,13.4689,154.0357504
2130,0.000481,40.7361,13.4697,40.7364,13.4693,143.8540891
2131,0.000698,40.7361,13.4699,40.7365,13.4693,147.0051191
2132,0.000388,40.7365,13.4693,40.7367,13.4689,154.0357504
2133,0.000180,40.7366,13.4690,40.7367,13.4688,154.0357504
2134,0.001520,40.7365,13.4697,40.7357,13.4710,149.064229
2135,0.001299,40.7357,13.4711,40.7365,13.4701,142.0765355
2136,0.001943,40.7368,13.4702,40.7357,13.4717,144.4652467
2137,0.000832,40.7355,13.4717,40.7359,13.4710,150.9029157
2138,0.001241,40.7358,13.4722,40.7363,13.4711,156.1214446
2139,0.002927,40.7364,13.4711,40.7353,13.4737,157.6062111
2140,0.000827,40.7335,13.4728,40.7339,13.4721,150.9029157
2141,0.001801,40.7319,13.4741,40.7310,13.4757,151.2847286
2142,0.001443,40.7298,13.4789,40.7305,13.4777,150.398205
2143,0.000941,40.7307,13.4777,40.7302,13.4785,148.6711028
2144,0.001490,40.7304,13.4789,40.7312,13.4777,147.0051191
2145,0.000513,40.7305,13.4785,40.7308,13.4781,143.8540891
2146,0.001698,40.7274,13.4788,40.7269,13.4804,163.0723588
2147,0.001234,40.7286,13.4798,40.7280,13.4809,152.0214389
2148,0.000963,40.7269,13.4814,40.7273,13.4806,154.0357504
2149,0.000651,40.7282,13.4814,40.7284,13.4808,162.0144814
2150,0.000810,40.7264,13.4817,40.7266,13.4809,166.3158745
2151,0.000834,40.7263,13.4820,40.7264,13.4812,173.0589614
2152,0.000469,40.7267,13.4820,40.7269,13.4816,154.0357504
2153,0.000439,40.7266,13.4820,40.7268,13.4816,154.0357504
2154,0.001057,40.7262,13.4818,40.7259,13.4828,163.7128906
2155,0.000924,40.7256,13.4846,40.7257,13.4837,173.8238602
2156,0.001681,40.7260,13.4856,40.7266,13.4841,158.7156864
2157,0.001304,40.7254,13.4854,40.7260,13.4842,154.0357504
2158,0.000500,40.7255,13.4841,40.7257,13.4836,158.7156864
2159,0.001651,40.7253,13.4844,40.7257,13.4828,166.3158745
2160,0.000944,40.7251,13.4859,40.7253,13.4850,167.7880019
2161,0.000532,40.7252,13.4859,40.7254,13.4854,158.7156864
2162,0.000943,40.7244,13.4848,40.7246,13.4839,167.7880019
2163,0.000595,40.7247,13.4847,40.7249,13.4842,158.7156864
2164,0.001312,40.7243,13.4840,40.7247,13.4828,162.0144814
2165,0.001166,40.7249,13.4833,40.7253,13.4822,160.4982452
2166,0.000631,40.7248,13.4825,40.7251,13.4819,154.0357504
2167,0.001005,40.7234,13.4836,40.7236,13.4826,168.9777045
2168,0.000472,40.7246,13.4826,40.7247,13.4821,168.9777045
2169,0.000819,40.7248,13.4822,40.7247,13.4814,6.941038616
2170,0.000622,40.7250,13.4816,40.7251,13.4810,170.7801539
2171,0.000254,40.7248,13.4812,40.7248,13.4809,180
2172,0.000491,40.7253,13.4817,40.7254,13.4812,168.9777045
2173,0.000563,40.7241,13.4813,40.7243,13.4808,158.7156864
2174,0.001125,40.7240,13.4809,40.7237,13.4820,165.1248649
2175,0.000928,40.7233,13.4816,40.7237,13.4808,154.0357504
2176,0.000912,40.7233,13.4820,40.7235,13.4811,167.7880019
2177,0.000490,40.7234,13.4822,40.7234,13.4817,180
2178,0.000775,40.7237,13.4833,40.7237,13.4825,180
2179,0.000698,40.7235,13.4823,40.7237,13.4816,164.450077
2180,0.000844,40.7231,13.4818,40.7234,13.4810,159.9367791
2181,0.001710,40.7233,13.4811,40.7236,13.4795,169.6512346
2182,0.001888,40.7235,13.4800,40.7241,13.4783,161.0302698
2183,0.000745,40.7241,13.4790,40.7243,13.4783,164.450077
2184,0.000904,40.7239,13.4781,40.7243,13.4773,154.0357504
2185,0.000907,40.7247,13.4787,40.7250,13.4778,162.0144814
2186,0.000619,40.7242,13.4782,40.7244,13.4776,162.0144814
2187,0.001855,40.7245,13.4778,40.7252,13.4761,158.1479196
2188,0.000993,40.7252,13.4762,40.7246,13.4770,143.8540891
2189,0.000814,40.7254,13.4774,40.7257,13.4767,157.3446038
2190,0.001358,40.7237,13.4770,40.7244,13.4758,150.398205
2191,0.000771,40.7246,13.4781,40.7249,13.4774,157.3446038
2192,0.000737,40.7236,13.4788,40.7238,13.4781,164.450077
2193,0.000719,40.7243,13.4797,40.7243,13.4790,180
2194,0.000965,40.7224,13.4799,40.7227,13.4791,159.9367791
2195,0.000558,40.7240,13.4811,40.7243,13.4807,143.8540891
2196,0.000918,40.7231,13.4855,40.7233,13.4846,167.7880019
2197,0.000608,40.7245,13.4865,40.7247,13.4859,162.0144814
2198,0.001643,40.7252,13.4859,40.7247,13.4874,162.0144814
2199,0.000701,40.7244,13.4872,40.7246,13.4865,164.450077
2200,0.002496,40.7258,13.4864,40.7250,13.4888,162.0144814
2201,0.002189,40.7235,13.4888,40.7242,13.4867,162.0144814
2202,0.001600,40.7239,13.4889,40.7243,13.4874,165.4412289
2203,0.001142,40.7234,13.4892,40.7238,13.4881,160.4982452
2204,0.000488,40.7239,13.4882,40.7240,13.4877,168.9777045
2205,0.000562,40.7242,13.4888,40.7244,13.4883,158.7156864
2206,0.000911,40.7244,13.4884,40.7248,13.4875,156.5944469
2207,0.001315,40.7241,13.4901,40.7244,13.4889,166.3158745
2208,0.000622,40.7245,13.4888,40.7247,13.4882,162.0144814
2209,0.001526,40.7239,13.4900,40.7244,13.4886,160.8208492
2210,0.000675,40.7241,13.4889,40.7242,13.4883,170.7801539
2211,0.002663,40.7241,13.4890,40.7232,13.4914,159.9367791
2212,0.001361,40.7230,13.4912,40.7234,13.4900,162.0144814
2213,0.001663,40.7227,13.4912,40.7233,13.4897,158.7156864
2214,0.000885,40.7234,13.4896,40.7237,13.4888,159.9367791
2215,0.000901,40.7239,13.4909,40.7240,13.4900,173.8238602
2217,0.002139,40.7223,13.4908,40.7229,13.4887,164.450077
2218,0.000878,40.7216,13.4916,40.7218,13.4907,167.7880019
2219,0.001285,40.7219,13.4924,40.7222,13.4911,167.3331982
2220,0.000426,40.7213,13.4926,40.7215,13.4922,154.0357504
2221,0.000902,40.7205,13.4936,40.7207,13.4928,166.3158745
2222,0.003939,40.7318,13.4937,40.7315,13.4899,4.396735277
2223,0.001669,40.7309,13.4937,40.7311,13.4921,173.0589614
2224,0.001340,40.7322,13.4942,40.7324,13.4929,171.4785376
2225,0.004367,40.7321,13.4931,40.7322,13.4974,1.297488746
2226,0.003530,40.7304,13.4988,40.7305,13.4953,178.4060812
2227,0.006363,40.7301,13.4964,40.7282,13.5023,162.5867217
2228,0.004370,40.7275,13.5003,40.7264,13.5044,165.3562608
2229,0.002618,40.7279,13.5001,40.7282,13.4976,173.3340531
2230,0.002084,40.7283,13.4972,40.7285,13.4952,174.4373878
2231,0.001673,40.7283,13.4950,40.7283,13.4934,180
2232,0.003049,40.7233,13.5076,40.7252,13.5053,141.1818156
2233,0.003579,40.7250,13.5054,40.7266,13.5023,153.3127492
2234,0.002333,40.7237,13.5067,40.7244,13.5045,162.7826323
2235,0.001750,40.7225,13.5080,40.7235,13.5066,145.1752952
2236,0.007583,40.7192,13.5025,40.7216,13.4955,161.5350247
2237,0.000996,40.7218,13.4972,40.7220,13.4962,168.9777045
2238,0.001107,40.7222,13.4964,40.7224,13.4953,169.9583548
2239,0.000980,40.7223,13.4966,40.7225,13.4957,167.7880019
2240,0.000499,40.7223,13.4968,40.7224,13.4963,168.9777045
2241,0.000625,40.7225,13.4966,40.7226,13.4960,170.7801539
2242,0.000910,40.7225,13.4969,40.7228,13.4960,162.0144814
2243,0.000598,40.7226,13.4973,40.7228,13.4967,162.0144814
2244,0.001934,40.7414,13.4401,40.7423,13.4384,152.7241345
2245,0.001458,40.7418,13.4381,40.7424,13.4368,155.7959904
2246,0.000918,40.7436,13.4343,40.7441,13.4336,145.1752952
2247,0.001566,40.7442,13.4331,40.7451,13.4318,146.0100671
2248,0.000816,40.7474,13.4360,40.7477,13.4352,159.9367791
2249,0.000677,40.7476,13.4353,40.7479,13.4347,154.0357504
2250,0.000960,40.7472,13.4341,40.7477,13.4332,151.5836359
2251,0.000741,40.7470,13.4339,40.7474,13.4333,147.0051191
2252,0.001729,40.7490,13.4320,40.7498,13.4305,152.5515317
2253,0.000446,40.7487,13.4309,40.7489,13.4305,154.0357504
2254,0.001212,40.7516,13.4306,40.7519,13.4294,166.3158745
2255,0.001812,40.7536,13.4290,40.7541,13.4273,164.015782
2256,0.001041,40.7556,13.4249,40.7560,13.4240,156.5944469
2257,0.000870,40.7560,13.4239,40.7563,13.4231,159.9367791
2258,0.000997,40.7572,13.4232,40.7575,13.4223,162.0144814
2259,0.001328,40.7558,13.4216,40.7563,13.4204,157.9126681
2260,0.001832,40.7554,13.4125,40.7561,13.4109,156.9216127
2261,0.000619,40.7561,13.4108,40.7563,13.4102,162.0144814
2262,0.000709,40.7564,13.4099,40.7565,13.4092,172.0791973
2263,0.000724,40.7565,13.4092,40.7568,13.4085,157.3446038
2264,0.001437,40.7572,13.4080,40.7579,13.4067,152.3266328
2265,0.001651,40.7259,13.4144,40.7266,13.4130,154.0357504
2266,0.001747,40.7264,13.4132,40.7271,13.4116,156.9216127
2267,0.001082,40.7266,13.4126,40.7269,13.4116,163.7128906
2268,0.001119,40.7262,13.4137,40.7265,13.4126,165.1248649
2269,0.001472,40.7262,13.4125,40.7258,13.4139,164.450077
2270,0.001859,40.7256,13.4141,40.7248,13.4158,155.3772701
2271,0.003496,40.7256,13.4146,40.7241,13.4177,154.7677471
2272,0.001516,40.7241,13.4167,40.7246,13.4153,160.8208492
2273,0.000983,40.7238,13.4179,40.7242,13.4170,156.5944469
2274,0.003585,40.7241,13.4168,40.7228,13.4201,159.0099003
2275,0.003212,40.7231,13.4184,40.7223,13.4214,165.4412289
2276,0.000543,40.7221,13.4211,40.7220,13.4216,168.9777045
2277,0.000381,40.7221,13.4216,40.7221,13.4219,180
2278,0.000770,40.7210,13.4228,40.7215,13.4223,135.7569389
2279,0.001208,40.7203,13.4237,40.7209,13.4227,149.7000129
2280,0.000525,40.7203,13.4235,40.7199,13.4238,127.5992602
2281,0.001214,40.7181,13.4246,40.7192,13.4240,119.2514624
2282,0.000608,40.7192,13.4240,40.7198,13.4237,117.1754534
2283,0.000957,40.7187,13.4251,40.7193,13.4244,140.1452318
2284,0.000523,40.7251,13.4315,40.7247,13.4318,127.5992602
2285,0.000667,40.7244,13.4321,40.7249,13.4317,129.400435
2286,0.001586,40.7230,13.4339,40.7242,13.4328,133.2653955
2287,0.001203,40.7229,13.4345,40.7237,13.4336,139.1170175
2288,0.001082,40.7224,13.4356,40.7231,13.4348,139.5630026
2289,0.000514,40.7231,13.4349,40.7234,13.4344,149.7000129
2290,0.000892,40.7227,13.4354,40.7234,13.4347,135.7569389
2291,0.000762,40.7220,13.4358,40.7225,13.4352,140.937191
2292,0.000584,40.7221,13.4360,40.7225,13.4356,135.7569389
2293,0.001321,40.7207,13.4374,40.7215,13.4364,142.0765355
2294,0.003653,40.7220,13.4362,40.7197,13.4389,140.3196679
2295,0.002087,40.7191,13.4387,40.7206,13.4373,133.780895
2296,0.000623,40.7205,13.4380,40.7206,13.4374,170.7801539
2297,0.000932,40.7195,13.4400,40.7201,13.4393,140.1452318
2298,0.000850,40.7194,13.4394,40.7200,13.4388,135.7569389
2299,0.001320,40.7191,13.4397,40.7198,13.4386,148.2106973
2300,0.002033,40.7452,13.4676,40.7458,13.4657,162.9045127
2301,0.000591,40.7450,13.4667,40.7453,13.4661,154.0357504
2302,0.001080,40.7456,13.4677,40.7459,13.4666,165.1248649
2303,0.000931,40.7460,13.4674,40.7465,13.4666,148.6711028
2304,0.000481,40.7458,13.4675,40.7460,13.4670,158.7156864
2305,0.001141,40.7325,13.4663,40.7330,13.4653,154.0357504
2306,0.000658,40.7319,13.4663,40.7322,13.4657,154.0357504
2307,0.000596,40.7313,13.4678,40.7315,13.4673,158.7156864
2308,0.000861,40.7307,13.4696,40.7310,13.4688,159.9367791
2309,0.000746,40.7307,13.4691,40.7303,13.4698,150.9029157
2310,0.001391,40.7300,13.4726,40.7305,13.4713,159.4648065
2311,0.001293,40.7279,13.4750,40.7283,13.4738,162.0144814
2312,0.001442,40.7295,13.4755,40.7302,13.4743,150.398205
2313,0.001212,40.7298,13.4753,40.7294,13.4764,160.4982452
2314,0.000842,40.7294,13.4760,40.7297,13.4752,159.9367791
2315,0.000384,40.7293,13.4774,40.7295,13.4770,154.0357504
2316,0.000469,40.7277,13.4782,40.7279,13.4778,154.0357504
2317,0.000951,40.7262,13.4768,40.7266,13.4760,154.0357504
2318,0.001018,40.7263,13.4763,40.7260,13.4772,162.0144814
2319,0.000540,40.7267,13.4780,40.7269,13.4775,158.7156864
2320,0.000836,40.7250,13.4783,40.7252,13.4775,166.3158745
2321,0.000568,40.7246,13.4772,40.7249,13.4768,143.8540891
2322,0.000803,40.7237,13.4778,40.7240,13.4770,159.9367791
2323,0.000929,40.7232,13.4783,40.7234,13.4774,167.7880019
2324,0.000532,40.7235,13.4791,40.7237,13.4786,158.7156864
2325,0.000962,40.7236,13.4804,40.7238,13.4795,167.7880019
2326,0.001410,40.7230,13.4795,40.7226,13.4809,164.450077
2327,0.000320,40.7241,13.4815,40.7242,13.4812,162.0144814
2328,0.000555,40.7243,13.4836,40.7245,13.4830,162.0144814
2329,0.001001,40.7250,13.4852,40.7248,13.4861,167.7880019
2330,0.000587,40.7231,13.4886,40.7233,13.4880,162.0144814
2331,0.000967,40.7214,13.4901,40.7216,13.4891,168.9777045
2332,0.000547,40.7220,13.4898,40.7222,13.4893,158.7156864
2333,0.000497,40.7218,13.4903,40.7220,13.4898,158.7156864
2334,0.000500,40.7216,13.4914,40.7214,13.4919,158.7156864
2335,0.000537,40.7228,13.4933,40.7229,13.4927,170.7801539
2336,0.000561,40.7227,13.4931,40.7229,13.4926,158.7156864
2337,0.001032,40.7206,13.4951,40.7206,13.4962,180
2338,0.000803,40.7197,13.5004,40.7196,13.5012,173.0589614
2339,0.001012,40.7114,13.5197,40.7114,13.5207,180
2340,0.001621,40.7123,13.5202,40.7122,13.5218,176.5167006
2341,0.000368,40.7124,13.5205,40.7124,13.5201,180
2342,0.001624,40.7116,13.5220,40.7118,13.5204,173.0589614
2343,0.000532,40.7115,13.5214,40.7115,13.5208,180
2344,0.000515,40.7121,13.5212,40.7121,13.5217,180
2345,0.001446,40.7121,13.5216,40.7120,13.5230,176.0205857
2346,0.000567,40.7136,13.5222,40.7135,13.5227,168.9777045
2347,0.001550,40.7135,13.5228,40.7135,13.5243,180
2348,0.001380,40.7121,13.5278,40.7124,13.5264,168.2117247
2349,0.000467,40.7123,13.5290,40.7125,13.5285,158.7156864
2350,0.001251,40.7118,13.5298,40.7114,13.5310,162.0144814
2351,0.000936,40.7112,13.5319,40.7114,13.5310,167.7880019
2352,0.001475,40.7100,13.5355,40.7104,13.5341,164.450077
2353,0.001176,40.7103,13.5341,40.7104,13.5329,175.3600403
2354,0.001216,40.7098,13.5342,40.7100,13.5330,170.7801539
2355,0.000522,40.7100,13.5335,40.7101,13.5330,168.9777045
2356,0.000685,40.7102,13.5330,40.7102,13.5337,180
2357,0.001773,40.7100,13.5340,40.7096,13.5357,167.0930713
2358,0.001037,40.7088,13.5339,40.7088,13.5329,180
2359,0.002577,40.7092,13.5330,40.7087,13.5355,168.9777045
2360,0.002362,40.7086,13.5334,40.7083,13.5357,172.7603134
2361,0.003742,40.7095,13.5344,40.7090,13.5380,172.2965406
2362,0.001406,40.7095,13.5369,40.7097,13.5356,171.4785376
2363,0.000804,40.7100,13.5361,40.7101,13.5353,173.0589614
2364,0.001529,40.7078,13.5372,40.7079,13.5356,176.5167006
2365,0.001725,40.7080,13.5390,40.7080,13.5373,180
2366,0.001512,40.7087,13.5392,40.7088,13.5377,176.2851107
2367,0.002747,40.6935,13.5513,40.6944,13.5487,161.3696775
2368,0.002189,40.6944,13.5512,40.6951,13.5491,162.0144814
2369,0.001159,40.7586,13.5381,40.7590,13.5370,160.4982452
2370,0.000825,40.7585,13.5389,40.7586,13.5381,173.0589614
2371,0.000942,40.7577,13.5414,40.7580,13.5406,159.9367791
2372,0.000400,40.7573,13.5424,40.7574,13.5421,162.0144814
2373,0.000625,40.7573,13.5425,40.7576,13.5420,149.7000129
2374,0.000573,40.7560,13.5463,40.7562,13.5458,158.7156864
2375,0.000969,40.7464,13.5626,40.7469,13.5618,148.6711028
2376,0.002794,40.7441,13.5663,40.7431,13.5689,159.4648065
2377,0.003963,40.7401,13.5737,40.7378,13.5769,145.0077637
2378,0.001219,40.7371,13.5776,40.7365,13.5786,149.7000129
2379,0.002425,40.7359,13.5797,40.7347,13.5818,150.9029157
2380,0.000510,40.7337,13.5836,40.7334,13.5840,143.8540891
2381,0.001526,40.7333,13.5841,40.7325,13.5853,147.0051191
2382,0.007719,40.7318,13.5860,40.7274,13.5922,145.3489487
2383,0.001560,40.7273,13.5924,40.7266,13.5938,154.0357504
2384,0.000915,40.7406,13.4738,40.7408,13.4729,167.7880019
2385,0.001018,40.7407,13.4732,40.7410,13.4723,162.0144814
2386,0.000938,40.7408,13.4738,40.7410,13.4729,167.7880019
2387,0.001200,40.7340,13.4775,40.7346,13.4765,149.7000129
2388,0.000568,40.7339,13.4770,40.7342,13.4765,149.7000129
2389,0.000513,40.7336,13.4774,40.7339,13.4770,143.8540891
2390,0.001100,40.7335,13.4764,40.7329,13.4773,147.0051191
2391,0.001822,40.7335,13.4785,40.7323,13.4798,138.0443356
2392,0.001039,40.7328,13.4797,40.7335,13.4789,139.5630026
2393,0.000716,40.7322,13.4788,40.7326,13.4783,142.0765355
2394,0.001679,40.7322,13.4801,40.7312,13.4815,145.1752952
2395,0.001257,40.7340,13.4756,40.7348,13.4747,139.1170175
2396,0.000753,40.7476,13.4591,40.7480,13.4585,147.0051191
2397,0.001192,40.7477,13.4587,40.7482,13.4576,156.1214446
2398,0.001272,40.7479,13.4580,40.7484,13.4568,157.9126681
