Date,Temperature
19821002:0900,10.3
19821003:0900,7.2
19821004:0900,8.4
19821005:0900,8.6
19821006:0900,7.1
19821007:0900,7.8
19821008:0900,10
19821009:0900,10.7
19821010:0900,11.7
19821011:0900,10.5
19821012:0900,9.1
19821013:0900,10.5
19821014:0900,11.6
19821015:0900,13.3
19821016:0900,11.3
19821017:0900,16.1
19821018:0900,9.9
19821019:0900,8.5
19821020:0900,8.7
19821021:0900,8.3
19821022:0900,11
19821023:0900,12.6
19821024:0900,9.8
19821025:0900,10
19821026:0900,10
19821027:0900,10.3
19821028:0900,10.4
19821029:0900,12.1
19821030:0900,13.2
19821031:0800,12.7
19821101:0800,13.6
19821102:0800,13.4
19821103:0800,12.8
19821104:0800,13
19821105:0800,12
19821106:0800,13.9
19821107:0800,13.3
19821108:0800,13.6
19821109:0800,14.5
19821110:0800,14.8
19821111:0800,14.6
19821112:0800,11.4
19821113:0800,10.5
19821114:0800,11.9
19821115:0800,12.4
19821116:0800,13.9
19821117:0800,14.3
19821118:0800,15.1
19821119:0800,15.4
19821120:0800,14.1
19821121:0800,14.5
19821122:0800,12
19821123:0800,13.8
19821124:0800,14.2
19821125:0800,18.9
19821126:0800,15.8
19821127:0800,13.6
19821128:0800,15.5
19821129:0800,12.3
19821130:0800,10.6
19821201:0800,10.4
19821202:0800,11.8
19821203:0800,13.1
19821204:0800,9.8
19821205:0800,13
19821206:0800,14.2
19821207:0800,13.7
19821208:0800,13.8
19821209:0800,14.3
19821210:0800,15.7
19821211:0800,16.7
19821212:0800,15.5
19821213:0800,12.4
19821214:0800,12.6
19821215:0800,14.7
19821216:0800,15.1
19821217:0800,16.2
19821218:0800,16.5
19821219:0800,16.7
19821220:0800,15.2
19821221:0800,15.8
19821222:0800,15
19821223:0800,14.5
19821224:0800,15.2
19821225:0800,15.4
19821226:0800,15.2
19821227:0800,11.7
19821228:0800,12.8
19821229:0800,13.9
19821230:0800,11.3
19821231:0800,13.2
19830101:0800,12.3
19830102:0800,13.7
19830103:0800,16.2
19830104:0800,16.2
19830105:0800,16.8
19830106:0800,15
19830107:0800,14.5
19830108:0800,14.3
19830109:0800,14.8
19830110:0800,18.2
19830111:0800,16.6
19830112:0800,17.5
19830113:0800,17.6
19830114:0800,14
19830115:0800,14.5
19830116:0800,15.9
19830117:0800,15.1
19830118:0800,15.9
19830119:0800,17.2
19830120:0800,14.7
19830121:0800,15.5
19830122:0800,16.8
19830123:0800,15.6
19830124:0800,15.6
19830125:0800,16.8
19830126:0800,16.3
19830127:0800,15.5
19830128:0800,17.7
19830129:0800,16.8
19830130:0800,18.1
19830131:0800,16.9
19830201:0800,16.9
19830202:0800,16.8
19830203:0800,18.3
19830204:0800,18.2
19830205:0800,15.9
19830206:0800,13
19830207:0800,16.1
19830208:0800,16.1
19830209:0800,13.1
19830210:0800,14.1
19830211:0800,15.6
19830212:0800,15
19830213:0800,16.3
19830214:0800,15.3
19830215:0800,14.3
19830216:0800,15.9
19830217:0800,16.7
19830218:0800,17.4
19830219:0800,18
19830220:0800,18.9
19830221:0800,19.4
19830222:0800,13.8
19830223:0800,17.3
19830224:0800,17.1
19830225:0800,17.8
19830226:0800,17
19830227:0800,14.7
19830228:0800,17.6
19830301:0800,16.9
19830302:0800,16.9
19830303:0800,16.6
19830304:0800,12.8
19830305:0800,14.8
19830306:0900,16.5
19830307:0900,15.9
19830308:0900,17
19830309:0900,23.5
19830310:0900,18.3
19830311:0900,15.5
19830312:0900,13.7
19830313:0900,16.4
19830314:0900,17.4
19830315:0900,16.6
19830316:0900,14.5
19830317:0900,11
19830318:0900,11.6
19830319:0900,13.4
19830320:0900,19.1
19830321:0900,14.2
19830322:0900,12.6
19830323:0900,16.2
19830324:0900,17.5
19830325:0900,17.1
19830326:0900,12.1
19830327:0900,13.9
19830328:0900,13.9
19830329:0900,14.1
19830330:0900,11.3
19830331:0900,9.8
19830401:0900,12.3
19830402:0900,12.5
19830403:0900,13.7
19830404:0900,12.4
19830405:0900,10.2
19830406:0900,10.4
19830407:0900,12.9
19830408:0900,14.5
19830409:0900,11.8
19830410:0900,10.2
19830411:0900,9.3
19830412:0900,10.8
19830413:0900,12.4
19830414:0900,13.8
19830415:0900,15.7
19830416:0900,12.1
19830417:0900,9.3
19830418:0900,12.1
19830419:0900,11.8
19830420:0900,14.6
19830421:0900,15
19830422:0900,12.2
19830423:0900,12.4
19830424:0900,11.6
19830425:0900,11.1
19830426:0900,12.1
19830427:0900,13
19830428:0900,10.3
19830429:0900,8.7
19830430:0900,9.3
19830501:0900,10.5
19830502:0900,9.9
19830503:0900,8.9
19830504:0900,9.7
19830505:0900,13.1
19830506:0900,13.3
19830507:0900,10.8
19830508:0900,8.3
19830509:0900,9.6
19830510:0900,12.7
19830511:0900,8.8
19830512:0900,11.1
19830513:0900,7.1
19830514:0900,6.2
19830515:0900,7.6
19830516:0900,10.6
19830517:0900,11.2
19830518:0900,8.9
19830519:0900,7
19830520:0900,8.5
19830521:0900,8.4
19830522:0900,8.4
19830523:0900,8.1
19830524:0900,6.7
19830525:0900,9.8
19830526:0900,8
19830527:0900,6
19830528:0900,7
19830529:0900,8
19830530:0900,10.5
19830531:0900,11.9
19830601:0900,7
19830602:0900,7.2
19830603:0900,5
19830604:0900,3.5
19830605:0900,3.5
19830606:0900,4.7
19830607:0900,7.2
19830608:0900,8.4
19830609:0900,9.8
19830610:0900,10.3
19830611:0900,11.2
19830612:0900,10
19830613:0900,10.8
19830614:0900,9.3
19830615:0900,10.1
19830616:0900,8.1
19830617:0900,5
19830618:0900,4.6
19830619:0900,4
19830620:0900,6
19830621:0900,5.6
19830622:0900,4.5
19830623:0900,6.8
19830624:0900,5
19830625:0900,5.6
19830626:0900,7.2
19830627:0900,8.1
19830628:0900,7.4
19830629:0900,9.2
19830630:0900,7.7
19830701:0900,4.8
19830702:0900,5.1
19830703:0900,4.5
19830704:0900,5.1
19830705:0900,4.9
19830706:0900,5.1
19830707:0900,5.9
19830708:0900,7.8
19830709:0900,9.4
19830710:0900,11.1
19830711:0900,9.6
19830712:0900,7.8
19830713:0900,7.1
19830714:0900,8.7
19830715:0900,8
19830716:0900,7.8
19830717:0900,7.4
19830718:0900,7.3
19830719:0900,7.3
19830720:0900,6.4
19830721:0900,3.8
19830722:0900,6.7
19830723:0900,5.9
19830724:0900,7.6
19830725:0900,5
19830726:0900,2.7
19830727:0900,2.4
19830728:0900,4.3
19830729:0900,3.5
19830730:0900,5.8
19830731:0900,8
19830801:0900,9.7
19830802:0900,9.7
19830803:0900,10.4
19830804:0900,7.2
19830805:0900,5.6
19830806:0900,5.7
19830807:0900,6
19830808:0900,8.4
19830809:0900,10.6
19830810:0900,10.2
19830811:0900,9.2
19830812:0900,8
19830813:0900,7
19830814:0900,5.5
19830815:0900,6
19830816:0900,6.8
19830817:0900,5.2
19830818:0900,7.5
19830819:0900,7.4
19830820:0900,10.1
19830821:0900,10.7
19830822:0900,8.8
19830823:0900,6.7
19830824:0900,6.8
19830825:0900,7.6
19830826:0900,6.3
19830827:0900,4
19830828:0900,5.3
19830829:0900,5.7
19830830:0900,5.8
19830831:0900,7.8
19830901:0900,7.1
19830902:0900,12.7
19830903:0900,8.2
19830904:0900,6.6
19830905:0900,6.9
19830906:0900,10.1
19830907:0900,9.4
19830908:0900,11.1
19830909:0900,10.9
19830910:0900,11.2
19830911:0900,10.1
19830912:0900,8.7
19830913:0900,9.1
19830914:0900,7.8
19830915:0900,8.4
19830916:0900,5.3
19830917:0900,6.7
19830918:0900,7.5
19830919:0900,8.3
19830920:0900,8
19830921:0900,11.4
19830922:0900,9.8
19830923:0900,8.3
19830924:0900,10.9
19830925:0900,11.1
19830926:0900,10.5
19830927:0900,11.1
19830928:0900,9.6
19830929:0900,8.9
19830930:0900,10.9
19831001:0900,12
19831002:0900,10.1
19831003:0900,11
19831004:0900,10.2
19831005:0900,9
19831006:0900,8.5
19831007:0900,11.9
19831008:0900,11.7
19831009:0900,12.6
19831010:0900,12.3
19831011:0900,10.6
19831012:0900,10.6
19831013:0900,8.7
19831014:0900,8.7
19831015:0900,9.8
19831016:0900,8.3
19831017:0900,10.8
19831018:0900,11.2
19831019:0900,11.9
19831020:0900,12.7
19831021:0900,13.6
19831022:0900,12.5
19831023:0900,13.9
19831024:0900,14.3
19831025:0900,15.5
19831026:0900,14.2
19831027:0900,14
19831028:0900,13.1
19831029:0900,15.7
19831030:0800,14.9
19831031:0800,13.4
19831101:0800,13.4
19831102:0800,10
19831103:0800,12.9
19831104:0800,14.3
19831105:0800,14.5
19831106:0800,12.2
19831107:0800,13.1
19831108:0800,14.9
19831109:0800,14.1
19831110:0800,13.8
19831111:0800,14.8
19831112:0800,12.1
19831113:0800,11.5
19831114:0800,13
19831115:0800,11
19831116:0800,12.9
19831117:0800,14.6
19831118:0800,14
19831119:0800,13.3
19831120:0800,11.3
19831121:0800,12.3
19831122:0800,12.7
19831123:0800,11.6
19831124:0800,10.4
19831125:0800,11.9
19831126:0800,13.2
19831127:0800,13
19831128:0800,12.4
19831129:0800,14
19831130:0800,14.2
19831201:0800,14.4
19831202:0800,15.3
19831203:0800,16.3
19831204:0800,16.5
19831205:0800,16
19831206:0800,16.5
19831207:0800,18.7
19831208:0800,17.6
19831209:0800,19.2
19831210:0800,12.8
19831211:0800,13
19831212:0800,13.4
19831213:0800,15.1
19831214:0800,14
19831215:0800,13.5
19831216:0800,14.3
19831217:0800,15.5
19831218:0800,13.8
19831219:0800,14.4
19831220:0800,14.1
19831221:0800,12.7
19831222:0800,15.8
19831223:0800,14.3
19831224:0800,14.9
19831225:0800,15.2
19831226:0800,15
19831227:0800,16
19831228:0800,13.9
19831229:0800,13.5
19831230:0800,12.8
19831231:0800,15.7
19840101:0800,16.3
19840102:0800,15.7
19840103:0800,16.1
19840104:0800,18.3
19840105:0800,17.3
19840106:0800,17
19840107:0800,14.1
19840108:0800,14.5
19840109:0800,16.2
19840110:0800,16.8
19840111:0800,17.9
19840112:0800,15.6
19840113:0800,15.3
19840114:0800,15.7
19840115:0800,14.5
19840116:0800,14.9
19840118:0800,12.6
19840119:0800,14
19840120:0800,14.8
19840121:0800,14.1
19840122:0800,14.7
19840123:0800,15.8
19840124:0800,15.6
19840125:0800,15.7
19840126:0800,16.2
19840127:0800,16.7
19840128:0800,16
19840129:0800,16.1
19840130:0800,13.7
19840131:0800,14.6
19840201:0800,16.7
19840202:0800,18.3
19840203:0800,18.5
19840204:0800,17.5
19840205:0800,15.3
19840206:0800,14.7
19840207:0800,13.2
19840208:0800,12.3
19840209:0800,14.2
19840210:0800,15.9
19840211:0800,17.6
19840212:0800,15.8
19840213:0800,16.1
19840214:0800,17
19840215:0800,18.3
19840216:0800,15.2
19840217:0800,16
19840218:0800,15.5
19840219:0800,16
19840220:0800,13.1
19840221:0800,14.8
19840222:0800,13.5
19840223:0800,15.4
19840224:0800,15.8
19840225:0800,16.4
19840226:0800,17.5
19840227:0800,17.6
19840228:0800,17.3
19840229:0800,16.6
19840301:0800,18.2
19840302:0800,18.5
19840303:0800,19
19840304:0900,19
19840305:0900,18.6
19840306:0900,18
19840307:0900,17
19840308:0900,17
19840309:0900,16.8
19840310:0900,15.2
19840311:0900,15.3
19840312:0900,15.4
19840313:0900,16.1
19840314:0900,15.8
19840315:0900,16.3
19840316:0900,17
19840317:0900,15.3
19840318:0900,15.1
19840319:0900,13.5
19840320:0900,13.1
19840321:0900,14.8
19840322:0900,15.3
19840323:0900,12.7
19840324:0900,13
19840325:0900,12.2
19840326:0900,13.8
19840327:0900,14.5
19840328:0900,15
19840329:0900,16.1
19840330:0900,15.2
19840331:0900,16.9
19840401:0900,17.2
19840402:0900,15.7
19840403:0900,13.7
19840404:0900,13.9
19840405:0900,14.5
19840406:0900,13.5
19840407:0900,13.7
19840408:0900,14.5
19840409:0900,10.5
19840410:0900,10.7
19840411:0900,11.5
19840412:0900,12
19840413:0900,13
19840414:0900,11.6
19840415:0900,13.6
19840416:0900,11
19840417:0900,13.4
19840418:0900,10.7
19840419:0900,10
19840420:0900,11.7
19840421:0900,11.9
19840422:0900,11.4
19840423:0900,9.5
19840424:0900,11.5
19840425:0900,12.6
19840426:0900,14.6
19840427:0900,13.7
19840428:0900,11.2
19840429:0900,11.2
19840430:0900,8.2
19840501:0900,10.9
19840502:0900,6.7
19840503:0900,8
19840504:0900,8
19840505:0900,10.7
19840506:0900,11.3
19840507:0900,12.7
19840508:0900,13.1
19840509:0900,13.3
19840510:0900,11.3
19840511:0900,8.8
19840512:0900,7.2
19840513:0900,9.8
19840514:0900,10.2
19840515:0900,9.8
19840516:0900,9
19840517:0900,7.5
19840518:0900,9.6
19840519:0900,9.2
19840520:0900,7
19840521:0900,6.5
19840522:0900,7.4
19840523:0900,4.7
19840524:0900,7.8
19840525:0900,10.2
19840526:0900,10.7
19840527:0900,7.4
19840528:0900,7.9
19840529:0900,6.1
19840530:0900,5.7
19840531:0900,5.1
19840601:0900,4.8
19840602:0900,5.7
19840603:0900,7.9
19840604:0900,10.5
19840605:0900,9.5
19840606:0900,9.5
19840607:0900,7.6
19840608:0900,6.5
19840609:0900,9.2
19840610:0900,8.8
19840611:0900,7
19840612:0900,7.5
19840613:0900,7.1
19840614:0900,7
19840615:0900,7.8
19840616:0900,6
19840617:0900,5
19840618:0900,6.6
19840619:0900,7.6
19840620:0900,8.7
19840621:0900,9
19840622:0900,10.2
19840623:0900,6
19840624:0900,5
19840625:0900,4.9
19840626:0900,8.7
19840627:0900,8.7
19840628:0900,9.8
19840629:0900,9
19840630:0900,10.4
19840701:0900,11
19840702:0900,10.8
19840703:0900,11.7
19840704:0900,9.5
19840705:0900,8.5
19840706:0900,9.2
19840707:0900,9.4
19840708:0900,7.7
19840709:0900,6.5
19840710:0900,5.8
19840711:0900,8.3
19840712:0900,10.1
19840713:0900,8.4
19840714:0900,8.9
19840715:0900,7.5
19840716:0900,5.2
19840717:0900,5.1
19840718:0900,6
19840719:0900,6.5
19840720:0900,8.1
19840721:0900,9.2
19840722:0900,8.6
19840723:0900,9.3
19840724:0900,6
19840725:0900,8.6
19840726:0900,7.2
19840727:0900,6.2
19840728:0900,7.5
19840729:0900,8.5
19840730:0900,8.5
19840731:0900,10.8
19840801:0900,9
19840802:0900,6.7
19840803:0900,8.4
19840804:0900,9.5
19840805:0900,7.7
19840806:0900,5.3
19840807:0900,3
19840808:0900,4.4
19840809:0900,3.1
19840810:0900,3.3
19840811:0900,4.5
19840812:0900,4.2
19840813:0900,4.5
19840814:0900,7.2
19840815:0900,8
19840816:0900,8.8
19840817:0900,10.3
19840818:0900,9
19840819:0900,10.4
19840820:0900,10.9
19840821:0900,9
19840822:0900,10.2
19840823:0900,10
19840824:0900,7.3
19840825:0900,6
19840826:0900,5.9
19840827:0900,5.3
19840828:0900,6.2
19840829:0900,9.6
19840830:0900,7.7
19840831:0900,9.7
19840901:0900,8.6
19840902:0900,9.7
19840903:0900,8.9
19840904:0900,9.1
19840905:0900,11.2
19840906:0900,10.2
19840907:0900,8
19840908:0900,8
19840909:0900,5.7
19840910:0900,9.4
19840911:0900,11.4
19840912:0900,11.5
19840913:0900,11.4
19840914:0900,9.4
19840915:0900,8.5
19840916:0900,8.2
19840917:0900,7.7
19840918:0900,8.7
19840919:0900,8.7
19840920:0900,8.2
19840921:0900,8.7
19840922:0900,9
19840923:0900,11.4
19840924:0900,11.2
19840925:0900,11.6
19840926:0900,10.4
19840927:0900,10.9
19840928:0900,8
19840929:0900,10.1
19840930:0900,8.3
19841001:0900,9.2
19841002:0900,7.5
19841003:0900,8.4
19841004:0900,8.1
19841005:0900,7.7
19841006:0900,11.2
19841007:0900,10.6
19841008:0900,9.8
19841009:0900,8.9
19841010:0900,11.5
19841011:0900,12.3
19841012:0900,9.8
19841013:0900,11.1
19841014:0900,12
19841015:0900,13.5
19841016:0900,14
19841017:0900,13.8
19841018:0900,11
19841019:0900,12.2
19841020:0900,11.8
19841021:0900,11.5
19841022:0900,10
19841023:0900,9.2
19841024:0900,9.8
19841025:0900,11.1
19841026:0900,13.1
19841027:0900,12.6
19841028:0800,10.7
19841029:0800,13.3
19841030:0800,13
19841031:0800,14.4
19841101:0800,14.5
19841102:0800,14.3
19841103:0800,14.3
19841104:0800,13.9
19841105:0800,15.2
19841106:0800,14.5
19841107:0800,14.3
19841108:0800,13.3
19841109:0800,12.9
19841110:0800,14.9
19841111:0800,16
19841112:0800,16.8
19841113:0800,16.4
19841114:0800,16.9
19841115:0800,17.3
19841116:0800,15.6
19841117:0800,11.7
19841118:0800,13.8
19841119:0800,12.3
19841120:0800,13.8
19841121:0800,14.2
19841122:0800,16
19841123:0800,15.7
19841124:0800,15.9
19841125:0800,14.5
19841126:0800,11.8
19841127:0800,12.3
19841128:0800,14.2
19841129:0800,15
19841130:0800,17.2
19841201:0800,16.8
19841202:0800,16
19841203:0800,17.9
19841204:0800,19.3
19841205:0800,19.2
19841206:0800,16.1
19841207:0800,15.3
19841208:0800,14.4
19841209:0800,15.7
19841210:0800,15.1
19841211:0800,15.5
19841212:0800,16.6
19841213:0800,14.6
19841214:0800,16.3
19841215:0800,15.7
19841216:0800,16.7
19841217:0800,15.7
19841218:0800,15.2
19841219:0800,16
19841220:0800,16.9
19841221:0800,17.4
19841222:0800,18.9
19841223:0800,16
19841224:0800,15.7
19841225:0800,17.3
19841226:0800,18
19841227:0800,20.3
19841228:0800,20.3
19841229:0800,20.2
19841230:0800,18.7
19841231:0800,18.2
19850101:0800,17.6
19850102:0800,20.4
19850103:0800,19.6
19850104:0800,19.3
19850105:0800,15.7
19850106:0800,17.7
19850107:0800,19.6
19850108:0800,19.4
19850109:0800,17.9
19850110:0800,18.9
19850111:0800,18.8
19850112:0800,17.8
19850113:0800,17
19850114:0800,16.8
19850115:0800,16.3
19850116:0800,17.5
19850117:0800,19.3
19850118:0800,19.6
19850119:0800,21.4
19850120:0800,20.3
19850121:0800,20.6
19850122:0800,17.4
19850123:0800,16
19850124:0800,16.2
19850125:0800,17.6
19850126:0800,15.9
19850127:0800,17.2
19850128:0800,16.5
19850129:0800,18.3
19850130:0800,18.6
19850131:0800,18.6
19850201:0800,19.5
19850202:0800,19.8
19850203:0800,15.4
19850204:0800,14.2
19850205:0800,16.4
19850206:0800,18.5
19850207:0800,18.7
19850208:0800,17.8
19850209:0800,19.1
19850210:0800,16.3
19850211:0800,18
19850212:0800,17.6
19850213:0800,14.8
19850214:0800,16
19850215:0800,17.9
19850216:0800,17.8
19850217:0800,19.6
19850218:0800,18.8
19850219:0800,17.1
19850220:0800,14.4
19850221:0800,13.4
19850222:0800,15
19850223:0800,14.3
19850224:0800,17.3
19850225:0800,16.1
19850226:0800,16.6
19850227:0800,18.5
19850228:0800,17.7
19850301:0800,18.7
19850302:0800,17.2
19850303:0900,16.4
19850304:0900,19.7
19850305:0900,18.8
19850306:0900,18.8
19850307:0900,18.4
19850308:0900,14.1
19850309:0900,13.4
19850310:0900,14.2
19850311:0900,14.3
19850312:0900,12.9
19850313:0900,15.2
19850314:0900,12.3
19850315:0900,12.9
19850316:0900,12.7
19850317:0900,13.9
19850318:0900,15.1
19850319:0900,13.3
19850320:0900,14.2
19850321:0900,11.6
19850322:0900,14.4
19850323:0900,14.4
19850324:0900,14
19850325:0900,10
19850326:0900,12.4
19850327:0900,14.7
19850328:0900,11.7
19850329:0900,14.8
19850330:0900,14.6
19850331:0900,13.7
19850401:0900,10.9
19850402:0900,12.8
19850403:0900,14.9
19850404:0900,13.9
19850405:0900,11
19850406:0900,12.9
19850407:0900,9.3
19850408:0900,10
19850409:0900,10.6
19850410:0900,11.2
19850411:0900,11.9
19850412:0900,13.5
19850413:0900,14.1
19850414:0900,14.6
19850415:0900,13.9
19850416:0900,11.9
19850417:0900,13.3
19850418:0900,14.2
19850419:0900,16.6
19850420:0900,16
19850421:0900,15.5
19850422:0900,11.2
19850423:0900,10.4
19850424:0900,9.4
19850425:0900,10.7
19850426:0900,8.6
19850427:0900,8.2
19850428:0900,9.9
19850429:0900,10.3
19850430:0900,10.1
19850501:0900,10.6
19850502:0900,10
19850503:0900,9.2
19850504:0900,9.8
19850505:0900,9.8
19850506:0900,10.4
19850507:0900,11
19850508:0900,11.7
19850509:0900,12.7
19850510:0900,12.3
19850511:0900,12.9
19850512:0900,10.6
19850513:0900,10
19850514:0900,8.9
19850515:0900,8
19850516:0900,7.1
19850517:0900,8.4
19850518:0900,7.2
19850519:0900,8.1
19850520:0900,10.8
19850521:0900,11
19850522:0900,11.3
19850523:0900,10.5
19850524:0900,9.8
19850525:0900,7.3
19850526:0900,5.5
19850527:0900,5.2
19850528:0900,6.1
19850529:0900,8.1
19850530:0900,8.2
19850531:0900,8.9
19850601:0900,9.4
19850602:0900,9
19850603:0900,8
19850604:0900,8.5
19850605:0900,10.1
19850606:0900,10.6
19850607:0900,10.1
19850608:0900,7.3
19850609:0900,7.2
19850610:0900,8.4
19850611:0900,8.2
19850612:0900,8.2
19850613:0900,9.3
19850614:0900,7.3
19850615:0900,8.8
19850616:0900,9.3
19850617:0900,8.4
19850618:0900,9
19850619:0900,9.6
19850620:0900,7.9
19850621:0900,11
19850622:0900,10.5
19850623:0900,8.2
19850624:0900,7.8
19850625:0900,6.8
19850626:0900,4.9
19850627:0900,5.1
19850628:0900,5.5
19850629:0900,8.6
19850630:0900,9.2
19850701:0900,7.3
19850702:0900,5.2
19850703:0900,6.8
19850704:0900,7.9
19850705:0900,7
19850706:0900,7.6
19850707:0900,6.5
19850708:0900,5.5
19850709:0900,4.4
19850710:0900,5.6
19850711:0900,5
19850712:0900,6
19850713:0900,8.4
19850714:0900,9.4
19850715:0900,9.2
19850716:0900,7.8
19850717:0900,10.9
19850718:0900,10.3
19850719:0900,8.8
19850720:0900,8.6
19850721:0900,8.6
19850722:0900,9.4
19850723:0900,7.7
19850724:0900,6.2
19850725:0900,7.1
19850726:0900,6.2
19850727:0900,7.8
19850728:0900,6.8
19850729:0900,6.5
19850730:0900,6
19850731:0900,8.9
19850801:0900,8.6
19850802:0900,8.5
19850803:0900,7.1
19850804:0900,6.8
19850805:0900,6.9
19850806:0900,5
19850807:0900,3.7
19850808:0900,4.3
19850809:0900,5.2
19850810:0900,6.9
19850811:0900,9.2
19850812:0900,8.7
19850813:0900,5.5
19850814:0900,5.6
19850815:0900,4.6
19850816:0900,2.7
19850817:0900,5.8
19850818:0900,6.2
19850819:0900,9.6
19850820:0900,7.4
19850821:0900,5.4
19850822:0900,5.5
19850823:0900,5.4
19850824:0900,7.8
19850825:0900,8.8
19850826:0900,8
19850827:0900,6.5
19850828:0900,7.8
19850829:0900,4.5
19850830:0900,6.4
19850831:0900,9
19850901:0900,9
19850902:0900,9.9
19850903:0900,9.5
19850904:0900,11.2
19850905:0900,10.8
19850906:0900,7.7
19850907:0900,5.2
19850908:0900,6.9
19850909:0900,7.2
19850910:0900,9.2
19850911:0900,8.2
19850912:0900,5.9
19850913:0900,6
19850914:0900,6.6
19850915:0900,9.1
19850916:0900,6.7
19850917:0900,6.9
19850918:0900,7.4
19850919:0900,7.9
19850920:0900,8
19850921:0900,8.5
19850922:0900,7.7
19850923:0900,8.2
19850924:0900,9.4
19850925:0900,9.8
19850926:0900,10
19850927:0900,13
19850928:0900,9.9
19850929:0900,8.5
19850930:0900,9
19851001:0900,8.4
19851002:0900,10.7
19851003:0900,10.4
19851004:0900,12
19851005:0900,10.7
19851006:0900,11
19851007:0900,12.5
19851008:0900,12.1
19851009:0900,10.7
19851010:0900,11.1
19851011:0900,9.8
19851012:0900,10.1
19851013:0900,12.5
19851014:0900,9.8
19851015:0900,11
19851016:0900,8.6
19851017:0900,8.7
19851018:0900,8.9
19851019:0900,10
19851020:0900,9.9
19851021:0900,13.4
19851022:0900,13.2
19851023:0900,13.3
19851024:0900,12.4
19851025:0900,12.7
19851026:0900,8.3
19851027:0800,7.6
19851028:0800,9.7
19851029:0800,9.6
19851030:0800,10.9
19851031:0800,12.4
19851101:0800,12.8
19851102:0800,11.3
19851103:0800,11.5
19851104:0800,10.5
19851105:0800,10.2
19851106:0800,10.1
19851107:0800,11.5
19851108:0800,9.2
19851109:0800,12.1
19851110:0800,12
19851111:0800,13.8
19851112:0800,14.5
19851113:0800,12.4
19851114:0800,11
19851115:0800,14.3
19851116:0800,14.9
19851117:0800,15.1
19851118:0800,15.3
19851119:0800,15.5
19851120:0800,16.2
19851121:0800,13.4
19851122:0800,11.7
19851123:0800,14.1
19851124:0800,14.1
19851125:0800,11.9
19851126:0800,11.7
19851127:0800,12
19851128:0800,13
19851129:0800,14.6
19851130:0800,15.3
19851201:0800,15.3
19851202:0800,15.7
19851203:0800,13.1
19851204:0800,12.1
19851205:0800,14.2
19851206:0800,13.9
19851207:0800,15.6
19851208:0800,16.8
19851209:0800,15.3
19851210:0800,15
19851211:0800,16.1
19851212:0800,16.6
19851213:0800,17.1
19851214:0800,17.8
19851215:0800,18.7
19851216:0800,17.8
19851217:0800,15
19851218:0800,13.5
19851219:0800,15.5
19851220:0800,18
19851221:0800,18.3
19851222:0800,19.3
19851223:0800,18
19851224:0800,16.1
19851225:0800,17.8
19851226:0800,17.4
19851227:0800,17.1
19851228:0800,17.4
19851229:0800,17.6
19851230:0800,16.6
19851231:0800,15.2
19860101:0800,16.5
19860102:0800,17.2
19860103:0800,19.6
19860104:0800,18.8
19860105:0800,16.8
19860106:0800,18
19860107:0800,19
19860108:0800,20.1
19860109:0800,19.7
19860110:0800,18.4
19860111:0800,20.7
19860112:0800,20.3
19860113:0800,18.4
19860114:0800,19.2
19860115:0800,18.1
19860116:0800,17
19860117:0800,19.7
19860118:0800,19.6
19860119:0800,20
19860120:0800,19.1
19860121:0800,21.5
19860122:0800,20.5
19860123:0800,21.3
19860124:0800,21.9
19860125:0800,19.6
19860126:0800,18.8
19860127:0800,15.2
19860128:0800,16.8
19860129:0800,16
19860130:0800,12.7
19860131:0800,16.3
19860201:0800,16.9
19860202:0800,18.5
19860203:0800,17.4
19860204:0800,18.7
19860205:0800,15.6
19860206:0800,17
19860207:0800,18.5
19860208:0800,18
19860209:0800,15.9
19860210:0800,16.5
19860211:0800,18.4
19860212:0800,20.1
19860213:0800,18.4
19860214:0800,16.8
19860215:0800,17.2
19860216:0800,16.9
19860217:0800,15.7
19860218:0800,15.9
19860219:0800,16.1
19860220:0800,17.8
19860221:0800,15.4
19860222:0800,17.5
19860223:0800,17.9
19860224:0800,17.6
19860225:0800,18.1
19860226:0800,15.6
19860227:0800,15.8
19860228:0800,16.2
19860301:0800,14.1
19860302:0900,14
19860303:0900,15.7
19860304:0900,14.4
19860305:0900,14
19860306:0900,14
19860307:0900,14.5
19860308:0900,12
19860309:0900,15.6
19860310:0900,16.7
19860311:0900,15.8
19860312:0900,17.3
19860313:0900,18.2
19860314:0900,17
19860315:0900,18
19860316:0900,18.2
19860317:0900,16.2
19860318:0900,14.5
19860319:0900,15.7
19860320:0900,14.4
19860321:0900,16.5
19860322:0900,13.9
19860323:0900,15.6
19860324:0900,15.6
19860325:0900,14.8
19860326:0900,13.1
19860327:0900,13.3
19860328:0900,14.6
19860329:0900,13.3
19860330:0900,11.5
19860331:0900,11.2
19860401:0900,12.1
19860402:0900,10.3
19860403:0900,12.2
19860404:0900,11.7
19860405:0900,11.7
19860406:0900,15.4
19860407:0900,11.4
19860408:0900,11.4
19860409:0900,13
19860410:0900,13.6
19860411:0900,10.8
19860412:0900,12
19860413:0900,13.2
19860414:0900,11.2
19860415:0900,12.6
19860416:0900,10.4
19860417:0900,13.2
19860418:0900,11.4
19860419:0900,10.8
19860420:0900,13.1
19860421:0900,13.9
19860422:0900,14.5
19860423:0900,15
19860424:0900,15.2
19860425:0900,15.4
19860426:0900,14.8
19860427:0900,15.9
